enviroment, gi, w, q, x, y
Environment.OBSTRUCTED_IN_BUILDING,8e-06,16000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.99996, 0.999084, 0.989376, 0.816098, 0.554914, 0.24782, 0.116164, 0.031446, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"

Environment.OBSTRUCTED_IN_BUILDING,8e-06,16000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 0.999998, 0.999496, 0.994892, 0.963088, 0.668054, 0.399866, 0.150568, 0.060216, 0.01433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,1000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.99997, 0.999676, 0.99874, 0.995394, 0.96856, 0.926278, 0.830822, 0.733506, 0.593472, 0.365756, 0.258192, 0.148646, 0.0914, 0.044868]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,1000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99997, 0.999802, 0.998434, 0.995104, 0.98567, 0.928462, 0.856378, 0.723572, 0.614064, 0.485078, 0.278908, 0.18595, 0.09931, 0.057962, 0.026884]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,1000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 0.999996, 0.99999, 0.999626, 0.99826, 0.990098, 0.975324, 0.944182, 0.815048, 0.699166, 0.529742, 0.418858, 0.31087, 0.154332, 0.093852, 0.043552, 0.022566, 0.009578]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,1000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999992, 0.999952, 0.999832, 0.997374, 0.990354, 0.963428, 0.92374, 0.857256, 0.654792, 0.516056, 0.34983, 0.256922, 0.176972, 0.073256, 0.038728, 0.015422, 0.007334, 0.002828]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,1000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 0.999994, 0.99994, 0.999642, 0.998754, 0.987664, 0.963632, 0.895316, 0.819152, 0.712196, 0.468692, 0.334734, 0.199068, 0.134272, 0.083986, 0.02791, 0.013334, 0.004286, 0.001878, 0.00058]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,2000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.999988, 0.999864, 0.999414, 0.997674, 0.981322, 0.951726, 0.877644, 0.78862, 0.645134, 0.408944, 0.295936, 0.175182, 0.110854, 0.055602]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,2000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999992, 0.999914, 0.999284, 0.997634, 0.992162, 0.954394, 0.899044, 0.785528, 0.681128, 0.545142, 0.327682, 0.22604, 0.125322, 0.076036, 0.036494]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,2000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999984, 0.999846, 0.999148, 0.994798, 0.986136, 0.96499, 0.867086, 0.765882, 0.605092, 0.492696, 0.376096, 0.198002, 0.125566, 0.060914, 0.034034, 0.014592]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,2000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999996, 0.999994, 0.999924, 0.998868, 0.994958, 0.97825, 0.951298, 0.90098, 0.729008, 0.5953, 0.424634, 0.322516, 0.229514, 0.10281, 0.058272, 0.024952, 0.012436, 0.004982]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,2000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999968, 0.999872, 0.999506, 0.993318, 0.97883, 0.930878, 0.872476, 0.781638, 0.551488, 0.411632, 0.261316, 0.182648, 0.118836, 0.044168, 0.021928, 0.007846, 0.003374, 0.001294]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,4000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.999938, 0.99978, 0.998938, 0.990168, 0.971248, 0.917236, 0.838302, 0.693218, 0.450804, 0.330446, 0.201378, 0.13102, 0.06668]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,4000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999996, 0.999968, 0.99972, 0.99904, 0.99621, 0.972226, 0.933594, 0.844016, 0.74576, 0.607204, 0.37702, 0.267752, 0.154954, 0.096014, 0.047456]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,4000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999954, 0.999676, 0.997552, 0.993152, 0.980216, 0.910002, 0.828644, 0.68417, 0.573446, 0.446032, 0.249818, 0.164444, 0.084752, 0.049176, 0.02212]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,4000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999974, 0.999444, 0.997794, 0.988612, 0.971584, 0.936522, 0.798898, 0.67813, 0.508736, 0.399564, 0.294648, 0.142992, 0.085738, 0.038794, 0.02057, 0.0084]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,4000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999988, 0.999962, 0.999824, 0.996948, 0.989256, 0.958964, 0.91711, 0.844892, 0.638584, 0.49781, 0.334278, 0.242486, 0.165824, 0.068288, 0.036136, 0.014078, 0.006452, 0.002486]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,8000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999996, 0.999978, 0.999898, 0.999628, 0.99517, 0.984074, 0.947698, 0.880358, 0.731858, 0.483956, 0.360372, 0.224872, 0.147932, 0.079046]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,8000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999994, 0.999892, 0.999584, 0.998216, 0.985264, 0.959578, 0.892858, 0.807518, 0.663736, 0.423904, 0.308412, 0.184906, 0.118408, 0.060392]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,8000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999984, 0.999858, 0.999038, 0.996648, 0.989912, 0.943998, 0.882368, 0.758572, 0.652098, 0.519792, 0.305224, 0.209684, 0.113978, 0.068356, 0.031892]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,8000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.999806, 0.999044, 0.994318, 0.984546, 0.96283, 0.859568, 0.756214, 0.594686, 0.483424, 0.365544, 0.191886, 0.12054, 0.058062, 0.03235, 0.013974]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,8000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999996, 0.99999, 0.99992, 0.998706, 0.994732, 0.977072, 0.949974, 0.897558, 0.722084, 0.5886, 0.417202, 0.31748, 0.223726, 0.10021, 0.057282, 0.024146, 0.011936, 0.004572]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,16000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.99998, 0.999882, 0.997852, 0.99172, 0.96896, 0.912604, 0.762334, 0.510352, 0.384048, 0.245238, 0.16411, 0.088288]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,16000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999996, 0.999986, 0.99986, 0.999298, 0.99267, 0.977686, 0.930376, 0.857182, 0.709884, 0.464396, 0.343918, 0.210514, 0.13724, 0.072724]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,16000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999992, 0.999948, 0.99963, 0.998598, 0.995186, 0.96753, 0.92325, 0.825282, 0.727572, 0.588568, 0.360942, 0.25426, 0.14542, 0.089318, 0.043768]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,16000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.99995, 0.999668, 0.997538, 0.992588, 0.979528, 0.907162, 0.82428, 0.6797, 0.566642, 0.440984, 0.245992, 0.161704, 0.083566, 0.047668, 0.021666]"

Environment.OBSTRUCTED_IN_FACTORY,4e-06,16000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 0.999996, 0.999974, 0.999516, 0.997672, 0.988142, 0.971116, 0.93624, 0.797508, 0.676526, 0.50657, 0.398324, 0.292302, 0.142858, 0.083914, 0.038568, 0.020292, 0.008154]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,1000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999992, 0.999816, 0.999436, 0.997746, 0.981456, 0.951962, 0.876944, 0.788512, 0.644932, 0.409098, 0.296346, 0.173666, 0.11052, 0.0557]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,1000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999976, 0.999936, 0.999316, 0.997474, 0.992222, 0.95409, 0.899182, 0.78666, 0.68105, 0.54498, 0.32759, 0.226008, 0.125412, 0.075952, 0.036082]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,1000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999996, 0.999848, 0.999172, 0.994994, 0.98612, 0.96539, 0.866226, 0.764958, 0.606476, 0.494588, 0.376266, 0.199452, 0.125024, 0.061684, 0.033636, 0.014726]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,1000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 0.999988, 0.999948, 0.998834, 0.995, 0.978242, 0.951284, 0.90033, 0.729328, 0.593596, 0.425308, 0.322588, 0.23011, 0.1031, 0.058146, 0.024944, 0.01255, 0.004882]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,1000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.99997, 0.999876, 0.999452, 0.993436, 0.979056, 0.93077, 0.872708, 0.781316, 0.551172, 0.411238, 0.26066, 0.182498, 0.119198, 0.043734, 0.021772, 0.007798, 0.003396, 0.001224]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,2000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999988, 0.999952, 0.999774, 0.999006, 0.990034, 0.970866, 0.917022, 0.839204, 0.692426, 0.449234, 0.330408, 0.201914, 0.1309, 0.067606]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,2000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999996, 0.999976, 0.999672, 0.998888, 0.996366, 0.97275, 0.933486, 0.84405, 0.74877, 0.608306, 0.37699, 0.267552, 0.1545, 0.096206, 0.047976]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,2000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.999954, 0.999678, 0.997718, 0.992904, 0.980234, 0.90969, 0.827876, 0.684456, 0.573514, 0.447778, 0.250942, 0.164398, 0.085776, 0.049182, 0.021768]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,2000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999998, 0.999994, 0.999978, 0.999522, 0.997704, 0.988492, 0.97178, 0.937358, 0.798262, 0.679124, 0.507804, 0.398428, 0.294554, 0.142474, 0.08604, 0.038324, 0.020012, 0.008406]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,2000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999986, 0.999962, 0.999782, 0.99703, 0.988844, 0.958394, 0.915758, 0.845236, 0.637878, 0.49799, 0.334428, 0.243526, 0.164862, 0.068214, 0.035552, 0.013944, 0.00668, 0.002578]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,4000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999982, 0.999934, 0.99965, 0.99521, 0.98437, 0.947322, 0.880162, 0.730956, 0.48452, 0.361296, 0.226102, 0.148678, 0.07794]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,4000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.999996, 0.9999, 0.999582, 0.998362, 0.984924, 0.959346, 0.892528, 0.807884, 0.663846, 0.424726, 0.307744, 0.18433, 0.11789, 0.060648]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,4000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999982, 0.99989, 0.999032, 0.996766, 0.989894, 0.94361, 0.881728, 0.75862, 0.652642, 0.51935, 0.30637, 0.209036, 0.11391, 0.068864, 0.031646]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,4000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999992, 0.999858, 0.999056, 0.994444, 0.985048, 0.9629, 0.859276, 0.755454, 0.594808, 0.48216, 0.366624, 0.191362, 0.120434, 0.058412, 0.032336, 0.013854]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,4000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999998, 0.99999, 0.999918, 0.998652, 0.994722, 0.977398, 0.949008, 0.897736, 0.722482, 0.587234, 0.418644, 0.316696, 0.224104, 0.100196, 0.056608, 0.023682, 0.011984, 0.004486]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,8000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999996, 0.999974, 0.999854, 0.997796, 0.991776, 0.969032, 0.911696, 0.76117, 0.510294, 0.383418, 0.244942, 0.164082, 0.087956]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,8000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999966, 0.999836, 0.999294, 0.992428, 0.97693, 0.93114, 0.85735, 0.710202, 0.464358, 0.342912, 0.211582, 0.137452, 0.07302]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,8000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.999966, 0.999686, 0.99852, 0.99516, 0.967142, 0.923042, 0.825264, 0.726912, 0.587452, 0.361238, 0.254628, 0.145276, 0.089124, 0.043606]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,8000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.999994, 0.999946, 0.999606, 0.99765, 0.992398, 0.979168, 0.907984, 0.824318, 0.679058, 0.569012, 0.441098, 0.245108, 0.161408, 0.083516, 0.047946, 0.021806]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,8000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 0.999998, 0.999994, 0.999984, 0.999458, 0.997712, 0.98822, 0.97142, 0.9369, 0.796756, 0.67646, 0.50773, 0.397048, 0.292932, 0.141678, 0.08496, 0.038704, 0.0203, 0.00819]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,16000000.0,2,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.99999, 0.99994, 0.999128, 0.99626, 0.982984, 0.933814, 0.783128, 0.529282, 0.40243, 0.258588, 0.176152, 0.0968]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,16000000.0,4,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.99999, 0.999956, 0.999744, 0.996596, 0.987844, 0.957658, 0.895374, 0.744916, 0.497086, 0.373332, 0.234464, 0.155434, 0.082456]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,16000000.0,16,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999998, 0.99999, 0.999868, 0.999384, 0.997808, 0.982096, 0.952802, 0.880214, 0.790738, 0.64719, 0.409854, 0.296848, 0.176752, 0.111608, 0.056568]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,16000000.0,64,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999982, 0.99987, 0.999024, 0.996618, 0.9896, 0.942482, 0.878568, 0.756486, 0.649702, 0.518304, 0.303488, 0.207402, 0.113248, 0.06715, 0.031022]"

Environment.OBSTRUCTED_IN_FACTORY,8e-06,16000000.0,256,"[1, 2, 3, 5, 7, 10, 20, 30, 50, 70, 100, 200, 300, 500, 700, 1000, 2000, 3000, 5000, 7000, 10000]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.99999, 0.999798, 0.999086, 0.994428, 0.985182, 0.963376, 0.860308, 0.75561, 0.596066, 0.485052, 0.366518, 0.192664, 0.120556, 0.058816, 0.032006, 0.013904]"

